class	id	name	speciesType	compartment	positionToCompartment	included	quantity type	initialQuantity	substanceUnits	hasOnlySubstanceUnits	b.c.	constants
PROTEIN	s123	Std1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s124	Mth1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s127	Ime2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s132	Msn2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s133	Msn4		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s134	Msn2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s152	Tpk1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s153	Yak1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s154	Tpk2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s156	Tpk3		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s158	Azf1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s159	Std1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s160	Mth1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s161	Rim15		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s162	Hxk2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s163	Mig1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s169	Msn4		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s170	Msn2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s173	Yck1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s174	Yck2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6902	Ras1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6903	Ras2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6905	Ras1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6906	Ras2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6907	Rgs2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6880	Sak1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6908	Glc7		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6909	Reg1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6915	Rsp5		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6916	Hxt3		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6918	Ura7		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s498	Sko1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6262	Hsf1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7495	Mep2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7508	Sch9		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7511	Maf1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7512	Maf1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7513	Maf1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7516	Sch9		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7517	Pkh1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7518	Pkh2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7519	Sch9		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7523	Bcy1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7525	Zds1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s100	Bmh1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7542	Sok2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6839	Bmh2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7549	Sok2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7550	Flo8		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7551	Flo8		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7553	Ccr4		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7567	Gcn4		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7571	Gcn2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7588	Adr1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7589	Adr1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7607	Rds2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7608	Rds2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7621	Sip4		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7622	Sip4		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7632	Cat8		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7633	Cat8		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7641	Hap2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7642	Hap3		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7643	Hap5		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7644	Hap4		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7645	Acc1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7646	Acc1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7648	Bmh1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7649	Bmh2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7667	Ssb1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7668	Ssb2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7675	Spt20		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7676	Gcn5		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7677	Tra1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7678	Spt3		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7679	Spt7		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7680	Spt8		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7688	Gcn5		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7697	Mal31		c1	outerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7738	Mal31		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7740	Mal31		c4	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7757	Meh1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7758	Slm4		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7772	Vam6		c4	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7784	Npr1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7785	Npr1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6132	Tap42		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7788	Pph21		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6150	Tpd3		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6151	Cdc55		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7794	Sap190		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7795	Sap185		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7796	Sap155		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s28	Tip41		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7814	Tip41		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6179	Gln3		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7820	Ure2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7821	Gln3		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7822	Gat1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7823	Gat1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7830	Gln3		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7831	Gat1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6285	Mks1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6365	Mks1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6253	Pnc1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6352	Stb3		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6353	Dot6		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6354	Tod6		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6194	Rtg3		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6192	Rtg1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7866	Mks1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6193	Rtg2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7867	Rho1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7871	Sfp1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7739	Mal31		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6806	Ssy5-N		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8045	Stp1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s116	Rts1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8046	Stp1-N		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8047	Stp1-C		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8048	Stp2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8049	Stp2-N		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s3	Stp2-C		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6876	Stp1-C		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6877	Stp2-C		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8052	Dal81		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8053	Agp1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s137	Shr3		c5	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8054	Agp1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8055	Asi1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8056	Asi2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8057	Asi3		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s112	Stp1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s120	Stp2		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8062	Bap2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8063	Bap3		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8065	Tat2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8066	Ptr2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8067	Bap2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8068	Bap3		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8071	Ptr2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8125	Dot6		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8126	Tod6		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7510	Sch9		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7891	Mrs6		c2	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8136	Pph22		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s49	Fpr1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8262	Gap1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8263	Gap1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8265	Gap1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8064	Tat1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8267	Tat1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8268	Tat2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8269	Tat2		c4	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8270	Gap1		c4	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8070	Tat2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8273	Tat1		c4	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7886	Sfp1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7696	Mal11		c1	outerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8308	Mal11		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7728	Mal11		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7730	Mal11		c4	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8314	Msn5		c2	transmembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8341	Gpr1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7546	Yak1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s98	Yak1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7547	Yak1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7524	Bcy1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8355	Hxk2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8356	Hxk2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8357	Rgt1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8358	Rgt1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s7554	Cdc39		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8360	Haa1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8361	Haa1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8363	Gcn2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8410	Cln3		c1	none		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8415	Rgt2		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8426	Hxt2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8427	Hxt4		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8429	Hxt6		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8430	Hxt7		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8432	Hxt5		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8443	Gal2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8445	Hxk2		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8416	Snf3		c1	innerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8481	Maf1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s168	Msn2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s74	CLN3		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s89	SUC2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6614	HXT1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6615	HXT2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6617	HXT4		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s438	HXK2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6792	PGK1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6275	RPN4		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6272	HSP30		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6276	HSP12		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6268	CUP1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6882	HXT5		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s165	SSA3		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s167	HSP26		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6911	IME2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7544	FLO11		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7566	GCN4		c1	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7572	Uncharged tRNA		c1	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7591	POX1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7593	PEX11		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7595	POT1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7597	ADH2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7599	CTA1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7602	GUT1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7603	GUT2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7615	SIP4		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7616	ADR1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7617	HAP4		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7618	SUT1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7619	MAE1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7620	PDC1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7624	ICL1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7626	FBP1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7628	PCK1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7630	MLS1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7635	CAT8		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6153	GAP1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6155	MEP2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6175	GLN1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6177	GDH2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6244	PNC1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6145	CIT2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6206	ACO1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6212	DLD3		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6210	IDH2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6208	IDH1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7897	RPS13		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8051	AGP1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6739	BAP2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8058	BAP3		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8059	TAT1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8060	TAT2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8061	PTR2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7890	Ribi genes		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s7888	RP genes		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8135	TOD6		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8316	HSP104		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8326	MEP1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8327	MEP3		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8413	CTT1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8414	DDR2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8417	RPS4		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8418	RPL29		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8455	tRNA		c2	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s53	UTP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s54	CTP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s102	ADP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s6645	Glucose		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s6651	Glucose-6-phosphate		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s6766	AMP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s6869	Maltose		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s56	cAMP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s58	ATP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s60	GTP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s61	GDP		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s125	Glucose		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s136	Maltose		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s155	cAMP		c2	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s7587	Amino acid		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s845	Nicotinamide		c2	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s846	Nicotinic acid		c2	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s6884	amino acid		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8260	peptide		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8261	peptide		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8311	maltotriose		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8312	maltotriose		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8437	Mannose		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8438	Fructose		default	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8439	Mannose		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8440	Fructose		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8442	Galactose		c1	inside		Amount	0		FALSE	FALSE	FALSE
SIMPLE_MOLECULE	s8489	Pi		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8495	Msn4		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8496	Pnc1		c1	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8497	Tod6		c1	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s7604	Carbohydrate metabolism		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s8748	Ion homeostasis		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6411	Rpn4		c2	inside		Amount	0		FALSE	FALSE	FALSE
DEGRADED	s8600	sa136_degraded		c2	inside		Amount	0		FALSE	FALSE	FALSE
GENE	s6413	MAG1		c2	inside		Amount	0		FALSE	FALSE	FALSE
GENE	s6412	RPT2		c2	inside		Amount	0		FALSE	FALSE	FALSE
GENE	s8595	PRE6		c2	inside		Amount	0		FALSE	FALSE	FALSE
GENE	s8597	RPN1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8598	RPN1		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s8596	PRE6		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6414	RPT2		c2	inside		Amount	0		FALSE	FALSE	FALSE
RNA	s6415	MAG1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s6453	DNA Repair		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s6454	Selective protein degradation		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s8553	Oxidative stress response		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s6314	Cell survival		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s7583	Translation		c1	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s8754	Carbohydrate metabolism		c1	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s101	Cell cycle progression		c1	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s8755	Cell cycle progression		c2	inside		Amount	0		FALSE	FALSE	FALSE
PHENOTYPE	s8753	Heat shock response		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8756	Gpr1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8758	Azf1		c2	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8759	Ras1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6575	Ras1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6576	Ras1		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8760	Ras2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6580	Ras2		c5	inside		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s6593	Ras2		c5	inside		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8761	Cyr1/Srv2		c1	inside	s8761(s8762 s8763)	Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8321	Rgt2		c1	outerSurface		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8764	Yck1		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
PROTEIN	s8765	Yck2		c1	insideOfMembrane		Amount	0		FALSE	FALSE	FALSE
COMPLEX	s8766	TORC1		c1	insideOfMembrane	s8766(s8767 s8768 s8769 s8770)	Amount	0		FALSE	FALSE	FALSE
