class	id	name	speciesType	compartment	positionToCompartment	included	quantity type	initialQuantity	substanceUnits	hasOnlySubstanceUnits	b.c.	constants	MIRIAM[relation]	MIRIAM[datatype]	MIRIAM[id]
GENE	s594	ROX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6576	RPN4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s65	SAM3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s7301	SMF3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s7210	SOD1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s588	SOD2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6510	SWE1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s3996	TPS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s70	TSA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s5023	VCX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s7335	VHT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s590	YHB1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s466	YLR194C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s465	YOR385W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s7166	YPT53		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s19	ZRC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s25	ZRG17		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s29	ZRR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9	ZRT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s10	ZRT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8010	HAL5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8186	PDR12		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8203	ZAP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8259	PHO84		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8275	ZRT3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6977	FRT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6979	FRT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s592	HYP2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6041	PTP2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6046	PTP3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8733	CHA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6670	GPP2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8734	FMP48		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8736	PUT4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8738	NQM1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8739	RTC3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8447	GLK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8742	DAK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8449	AIM17		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8448	BDH2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8748	YKL151C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8462	MCR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8460	STF2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8459	TKL2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8458	POM33		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8457	UGP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8757	TSL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8451	YMR090W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8450	SPG3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8463	PHM7		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8454	PAI3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8765	PHM8		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8766	GRX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8767	RGI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8768	HSP26		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8769	FMP45		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8770	ARA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8771	OM45		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8772	EMI2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8773	TSA2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8461	PRX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8455	GRE1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8774	DDR2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8775	SPS100		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8777	ALD3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6795	TPS2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8784	SPI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8785	HBT1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8786	MSC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8787	SOL4		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8432	ALD2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6052	HSP12		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6051	GPD1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6049	STL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8798	PNC1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8925	FBA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8952	ENO2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8953	GPM1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8954	TPI1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8955	YDL124W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8956	FRM2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8924	YNL134C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9175	CTS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9176	NRG1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9177	PRB1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9178	RIM8		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9179	SMP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9180	YDL038C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9181	YJR061W		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9206	SUC2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9207	GAL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9208	GAL10		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9212	STA1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9214	FLO11		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9217	ZPS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8619	SLT2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8621	FKS1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8620	KDX1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8628	YGP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8605	PST1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8606	SED1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6284	CRH1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8607	CWP1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8608	CCW14		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8609	NCW2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6288	PIR1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6283	HSP150		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8611	PIR3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8618	CIS3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s6285	DFG5		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8623	CHS3		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8627	BGL2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8629	PGK1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8411	PCL2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s8410	PCL1		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9255	PRY2		c4	inside		Amount	0		FALSE	FALSE	FALSE			
GENE	s9256	YLR042C		c4	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s6390	Ca2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7000	Ca2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7003	Ca2+		c2	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7097	Ca2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7429	Ca2+		c14	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7444	Co2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7138	Cu+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7227	Cu+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7110	Cu2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7200	Cu2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7321	Fe2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7327	Fe2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7320	Fe3+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7441	Fe3+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7087	H+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7372	H+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7362	Mg2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7380	Mn2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7373	PO4 3-		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7	Zn2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8	Zn2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7974	Zn2+		c2	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7975	Zn2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7978	Fe3+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7979	Fe2+		c13	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7981	Mg2+		c13	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7982	Mg2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7983	Mn2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7987	Mn2+		c14	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8009	K+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8019	H+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8031	PO4-		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8034	Li+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8119	K+		c13	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8121	K+		c24	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8122	H+		c24	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8123	Na+		c24	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8127	K+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8128	Cl-		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8129	Na+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8183	XCOO-		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8190	XCOO-		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8192	XCOO-		c4	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8202	Citric Acid-		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8223	Cu+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8227	Cu+		c14	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8233	Fe2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8242	Co2+		c3	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8248	Co2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8249	Cd2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8250	Cd2+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8350	Ag+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8360	Mn2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8568	K+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s7986	Mn2+		c13	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8573	Mn2+		c24	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8575	Li+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8576	PO4-		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8579	Na+		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8580	Na+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8585	Mg2+		default	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8589	Cl-		c1	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8591	K+		c14	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8592	H+		c14	inside		Amount	0		FALSE	FALSE	FALSE			
ION	s8977	alkali		default	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s6611	G1/S transition		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s4968	G2/M arrest		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s162	Iron deficiency		default	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s44	Phospholipid metabolism		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s6583	Cell wall biosynthesis		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s6641	Actin polarization		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s6642	Actin depolarization		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s1345	G2/M transition		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8720	Translation		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s69	Oxidative stress response		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s3156	Actin cytoskeleton assembly		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8829	Desiccation resistance		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8833	Carbohydrate metabolism		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8834	Nucleotide metabolism		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8835	Acid resistance		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8837	Nuclear pore complex assembly		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s59	Sulfate metabolism		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s669	Oxidative stress response		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s596	Mitochondrial respiration		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s6687	Cell survival		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s90	Mitochondrial respiration		c13	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8596	Vacuole pH adjustment		c3	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8911	Detoxification		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8912	Protein catabolism		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8830	Amino acid uptake		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8913	Sporulation		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8914	Chaperone		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8915	maintain membrane organization		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8916	Glycerol uptake		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8918	Vesicular transport		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8919	heme biosynthesis		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8920	strerol biosynthesis		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8922	Suppression of hypoxic response		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8657	Nutrient adaptation		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s9195	Cell cycle progression		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s9198	Selective protein degradation		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s9216	Invasive growth		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8379	Cell wall biosynthesis		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s9233	Cytoskeleton assembly		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8381	Exocytosis		c1	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s9252	Nuclear export of mRNA		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s6447	Cell wall integrity		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s9253	Mating		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PHENOTYPE	s8658	Sterol transport		c4	inside		Amount	0		FALSE	FALSE	FALSE			
PROTEIN	s6830	Act1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001855
PROTEIN	s7271	Aft1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003039
PROTEIN	s7439	Aft1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003039
PROTEIN	s7272	Aft2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006123
PROTEIN	s7364	Alr1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005490
PROTEIN	s7365	Alr2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001844
PROTEIN	s7180	Aly1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001729
PROTEIN	s7181	Aly1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001729
PROTEIN	s7330	Arn1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001032
PROTEIN	s7331	Arn2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001039
PROTEIN	s130	Sit1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000791
PROTEIN	s7332	Enb1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005518
PROTEIN	s638	Atm1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004916
PROTEIN	s7216	Atx1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005203
PROTEIN	s195	Bio2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003518
PROTEIN	s193	Bio3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005341
PROTEIN	s194	Bio4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005340
PROTEIN	s184	Bio5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005339
PROTEIN	s6396	Cna1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004425
PROTEIN	s6395	Cnb1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001673
PROTEIN	s7215	Ccc2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002678
PROTEIN	s463	Cch1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003449
PROTEIN	s7213	Ccs1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004641
PROTEIN	s756	Cdc28		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000364
PROTEIN	s6712	Cdc4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001885
PROTEIN	s6517	Cdc5		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000690
PROTEIN	s648	Cfd1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001265
PROTEIN	s6943	Cla4		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005242
PROTEIN	s1341	Clb2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006323
PROTEIN	s6976	Cln1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004812
PROTEIN	s282	Cln2		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006177
PROTEIN	s6391	Cmd1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000313
PROTEIN	s1368	Cmk1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001910
PROTEIN	s6429	Cmk2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005376
PROTEIN	s15	Cot1		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005843
PROTEIN	s7226	Cox11		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006053
PROTEIN	s7224	Cox17		c13	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003932
PROTEIN	s6491	Cpr1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002562
PROTEIN	s7218	Crs5		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005557
PROTEIN	s6446	Crz1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s7001	Crz1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s6982	Crz1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s6983	Crz1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s7431	Crz1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s7432	Crz1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s7433	Crz1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004972
PROTEIN	s603	Cth1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002558
PROTEIN	s604	Tis11		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004126
PROTEIN	s7150	Ctr1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006328
PROTEIN	s7198	Ctr2		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001218
PROTEIN	s7152	Ctr3		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004403
PROTEIN	s7217	Cup1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001095
PROTEIN	s7182	Dip5		c24	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000006186
PROTEIN	s7086	Ecm7		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004435
PROTEIN	s6324	Elm1		c4	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001531
PROTEIN	s639	Erv1		c13	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000414
PROTEIN	s6	Fet4		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004938
PROTEIN	s7949	Fig1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000000244
PROTEIN	s7317	Fit1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000002942
PROTEIN	s7318	Fit2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005909
PROTEIN	s7319	Fit3		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005910
PROTEIN	s6460	Fpr1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005079
PROTEIN	s7269	Fra1		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003952
PROTEIN	s7270	Fra2		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003188
PROTEIN	s7107	Fre1		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000004204
PROTEIN	s7109	Fre2		c1	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000001703
PROTEIN	s7328	Fre3		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005908
PROTEIN	s7329	Fre4		c1	inside		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005343
PROTEIN	s173	Fre5		c13	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000005911
PROTEIN	s7199	Fre6		c3	transmembrane		Amount	0		FALSE	FALSE	FALSE	bqmodel:is	SGD	S000003974
